state,city,sb_race,sb_age,sb_marital_status,sb_education,sd_race,sd_age,sd_marital_status,sd_education,time_together,num_monthly_dates,Gifts?,Happy?,Satisfied with give/receive?,Am I getting enough effort/support?,Allowance Type,PPM/Weekly allowance,Allowance Amount,sample,nmd,allowance_amount,per_meet_amount
Ohio,Cleveland,Black/African Descent,18-25,Single,Bachelor Degree,East Indian,36-45,Single,Doctorate,Less than a month,3-4,No,10.0,5.0,6.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,3.5,1500.0,428.57142857142856
Ohio,Columbus,White / Caucasian,26-35,Divorced,Bachelor Degree,White / Caucasian,36-45,Single,Bachelor Degree,More than 1 year,3-4,Yes,7.0,4.0,6.0,Monthly Allowance,,"$3k-$3,999",sugar_baby,3.5,3500.0,1000.0
Ohio,Ashland,White / Caucasian,26-35,Open Relationship,High School Diploma,White / Caucasian,36-45,Open Relationship,Some College,More than 1 year,1-2,Yes,5.0,5.0,5.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,1.5,525.0,350.0
Ohio,Cincinnati,Mixed,36-45,Married,Bachelor Degree,White / Caucasian,66-75,Open Relationship,Masters,1-3 months,1-2,Yes,7.0,7.0,7.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,1.5,1500.0,1000.0
Ohio,Dayton,Latin / Hispanic,26-35,Single,Bachelor Degree,Pacific Islander,46-55,Married,Masters,4-6 months,1-2,No,7.0,7.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,1.5,525.0,350.0
Ohio,Cleveland,White / Caucasian,36-45,Divorced,Some College,White / Caucasian,56-65,Married,Some College,Less than a month,3-4,Yes,5.0,4.0,4.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,3.5,1225.0,350.0
Ohio,Dayton,White / Caucasian,36-45,Single,Associate Degree,White / Caucasian,46-55,Single,Some College,More than 1 year,1-2,Yes,6.0,6.0,10.0,Weekly Allowance,"$1k - $1,999",,sugar_baby,1.5,6000.0,4000.0
Ohio,Toledo,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Married,Doctorate,1-3 months,5-6,Yes,8.0,10.0,10.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,5.5,1500.0,272.72727272727275
Wisconsin,Milwaukee,Latin / Hispanic,18-25,Single,Some College,Latin / Hispanic,56-65,Open Relationship,Bachelor Degree,4-6 months,9-10,Yes,5.0,6.0,10.0,Pay Per Meet (PPM),$900-$999,,sugar_baby,9.5,9025.0,950.0
Wisconsin,Milwaukee,White / Caucasian,26-35,Single,Some College,White / Caucasian,56-65,Divorced,Associate Degree,More than 1 year,5-6,Yes,5.0,5.0,3.0,Monthly Allowance,,$10k or more,sugar_baby,5.5,10000.0,1818.1818181818182
Wisconsin,Fond du lac,White / Caucasian,18-25,Open Relationship,High School Diploma,White / Caucasian,26-35,Single,High School Diploma,Less than a month,3-4,Yes,8.0,10.0,10.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,3.5,1225.0,350.0
Wisconsin,Green Bay,White / Caucasian,26-35,Single,Some College,Mixed,46-55,Divorced,Masters,Less than a month,3-4,Yes,7.0,7.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_baby,3.5,1225.0,350.0
Wisconsin,Madison,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Divorced,Bachelor Degree,1-3 months,1-2,Yes,3.0,3.0,4.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,1.5,825.0,550.0
Wisconsin,Green Bay,White / Caucasian,26-35,Single,Bachelor Degree,,36-45,Single,Bachelor Degree,4-6 months,3-4,Yes,3.0,3.0,3.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Kansas,Kansas,Black/African Descent,18-25,Single,Some College,White / Caucasian,36-45,Single,Bachelor Degree,Less than a month,1-2,No,5.0,4.0,7.0,Pay Per Meet (PPM),$700-$799,,sugar_baby,1.5,1125.0,750.0
Indiana,Indianapolis,White / Caucasian,36-45,Single,Masters,White / Caucasian,56-65,Married,Bachelor Degree,7-9 months,3-4,No,6.0,4.0,7.0,Monthly Allowance,,"$2k-$2,999",sugar_baby,3.5,2500.0,714.2857142857143
Ohio,Columbus,White / Caucasian,18-25,Single,Bachelor Degree,White / Caucasian,26-35,Single,Masters,1-3 months,3-4,Yes,10.0,10.0,10.0,Monthly Allowance,,"$1k- $1,999",sugar_baby,3.5,1500.0,428.57142857142856
Illinois,Chicago,Black/African Descent,26-35,Single,Some College,White / Caucasian,56-65,Divorced,Doctorate,4-6 months,1-2,Yes,10.0,10.0,10.0,Weekly Allowance,"$1k - $1,999",,sugar_baby,1.5,6000.0,4000.0
Illinois,Zion,White / Caucasian,26-35,Single,Associate Degree,Middle Eastern,46-55,Single,Doctorate,1-3 months,3-4,No,3.0,3.0,3.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
Iowa,Davenport,White / Caucasian,18-25,Single,Some College,,36-45,Single,Bachelor Degree,1-3 months,3-4,Yes,7.0,6.0,6.0,Pay Per Meet (PPM),$500-$599,,sugar_baby,3.5,1925.0,550.0
