state,city,sb_race,sb_age,sb_marital_status,sb_education,sd_race,sd_age,sd_marital_status,sd_education,time_together,num_monthly_dates,Gifts?,Happy?,Satisfied with give/receive?,Am I getting enough effort/support?,Allowance Type,PPM/Weekly allowance,Allowance Amount,sample,nmd,allowance_amount,per_meet_amount
New York,Syracuse,,18-25,Single,Some College,White / Caucasian,36-45,Open Relationship,Doctorate,Less than a month,1-2,Yes,5.0,5.0,5.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,1.5,2500.0,1666.6666666666667
New York,New York City,Latin / Hispanic,26-35,Single,Bachelor Degree,White / Caucasian,46-55,Married,Doctorate,More than 1 year,3-4,Yes,8.0,10.0,10.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,3.5,5250.0,1500.0
New York,New York,Latin / Hispanic,26-35,Single,Some College,White / Caucasian,56-65,Married,Masters,1-3 months,3-4,Yes,8.0,6.0,10.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
New York,New York City,East Indian,26-35,Single,Bachelor Degree,East Indian,26-35,Single,Doctorate,1-3 months,3-4,Yes,7.0,7.0,6.0,Weekly Allowance,$500-$599,,sugar_daddy,3.5,2200.0,628.5714285714286
New York,Brooklyn,Black/African Descent,18-25,Single,High School Diploma,Black/African Descent,36-45,Single,Some College,Less than a month,3-4,Yes,7.0,5.0,5.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
New York,Queens,Black/African Descent,18-25,Single,Some College,White / Caucasian,46-55,Married,Doctorate,Less than a month,1-2,Yes,5.0,5.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
New York,New york,Asian,26-35,Single,Bachelor Degree,East Indian,36-45,Single,Bachelor Degree,Less than a month,3-4,No,10.0,9.0,10.0,Weekly Allowance,$600-$699,,sugar_daddy,3.5,2600.0,742.8571428571429
New York,Syracuse,White / Caucasian,46-55,Separated,Masters,White / Caucasian,46-55,Separated,Bachelor Degree,1-3 months,3-4,No,6.0,4.0,6.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
New York,New York,White / Caucasian,26-35,Single,Some College,White / Caucasian,46-55,Married,Masters,7-9 months,5-6,Yes,6.0,6.0,7.0,Monthly Allowance,,"$6k-$6,999",sugar_daddy,5.5,6500.0,1181.8181818181818
New York,New York,Asian,26-35,Single,Masters,Mixed,46-55,Married,Masters,More than 1 year,1-2,Yes,7.0,7.0,6.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
New York,new york,Asian,26-35,Single,Masters,Asian,46-55,Married,Doctorate,7-9 months,5-6,Yes,6.0,5.0,4.0,Monthly Allowance,,"$7k-$7,999",sugar_daddy,5.5,7500.0,1363.6363636363637
New York,New York City,White / Caucasian,18-25,Single,Bachelor Degree,Latin / Hispanic,36-45,Single,Some College,More than 1 year,1-2,Yes,5.0,10.0,1.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,1.5,825.0,550.0
New York,Astoria,Asian,18-25,Single,Some College,Mixed,26-35,Single,Bachelor Degree,Less than a month,1-2,No,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
New York,Rochester,White / Caucasian,26-35,Divorced,Bachelor Degree,White / Caucasian,46-55,Married,Masters,1-3 months,3-4,Yes,4.0,8.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
New York,Queens,White / Caucasian,36-45,Widow,Bachelor Degree,Black/African Descent,56-65,Married,Bachelor Degree,More than 1 year,3-4,Yes,6.0,4.0,8.0,Weekly Allowance,$500-$599,,sugar_daddy,3.5,2200.0,628.5714285714286
New York,Queens,Asian,36-45,Separated,Some College,Black/African Descent,56-65,Married,Bachelor Degree,1-3 months,3-4,Yes,9.0,10.0,10.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
New York,Long island,White / Caucasian,18-25,Single,Some College,White / Caucasian,26-35,Single,Doctorate,1-3 months,3-4,No,7.0,7.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Pennsylvania,Philadelphia,Mixed,18-25,Single,High School Diploma,White / Caucasian,36-45,Divorced,Doctorate,1-3 months,5-6,Yes,10.0,10.0,10.0,Monthly Allowance,,"$2k-$2,999",sugar_daddy,5.5,2500.0,454.54545454545456
Pennsylvania,West Chester,White / Caucasian,18-25,Single,Some College,White / Caucasian,56-65,Single,Bachelor Degree,7-9 months,3-4,Yes,7.0,7.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Pennsylvania,Philladelphia,Black/African Descent,26-35,Single,Bachelor Degree,Middle Eastern,46-55,Divorced,Masters,More than 1 year,5-6,Yes,8.0,9.0,5.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,5.5,3025.0,550.0
Pennsylvania,Pittsburgh,Mixed,18-25,Single,Bachelor Degree,,36-45,Married,Masters,1-3 months,1-2,Yes,10.0,10.0,10.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
Pennsylvania,Philadelphia,White / Caucasian,56-65,Open Relationship,Masters,White / Caucasian,76+,Open Relationship,Masters,More than 1 year,5-6,Yes,8.0,8.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,5.5,1500.0,272.72727272727275
Pennsylvania,kop,,18-25,Single,Some College,Latin / Hispanic,36-45,Single,Bachelor Degree,Less than a month,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
Pennsylvania,Hallstead,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,36-45,Divorced,High School Diploma,4-6 months,3-4,Yes,8.0,6.0,7.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Pennsylvania,Philadelphia,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,46-55,Single,Masters,1-3 months,3-4,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
Pennsylvania,Philadelphia,White / Caucasian,18-25,Single,Some College,White / Caucasian,46-55,Single,Masters,Less than a month,3-4,No,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,3.5,525.0,150.0
Pennsylvania,Philadelphia,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,56-65,Single,Masters,Less than a month,5-6,No,8.0,8.0,8.0,Pay Per Meet (PPM),< $300,,sugar_daddy,5.5,825.0,150.0
Pennsylvania,Altoona,White / Caucasian,18-25,Single,High School Diploma,Asian,56-65,Separated,Doctorate,More than 1 year,10+,Yes,7.0,5.0,9.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,10.0,15000.0,1500.0
Pennsylvania,Philadelphia,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Divorced,Masters,More than 1 year,3-4,Yes,8.0,8.0,7.0,Pay Per Meet (PPM),$700-$799,,sugar_daddy,3.5,2625.0,750.0
Pennsylvania,Pittsburgh,White / Caucasian,26-35,Divorced,High School Diploma,White / Caucasian,66-75,Open Relationship,Doctorate,1-3 months,3-4,Yes,8.0,9.0,10.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Pennsylvania,Johnstown,White / Caucasian,26-35,Separated,High School Diploma,East Indian,36-45,Single,Doctorate,Less than a month,1-2,No,5.0,5.0,4.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
Pennsylvania,Pittsburgh,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,46-55,Single,Bachelor Degree,7-9 months,3-4,Yes,7.0,7.0,8.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
Pennsylvania,altoona,White / Caucasian,18-25,Single,High School Diploma,Asian,56-65,Separated,Doctorate,More than 1 year,10+,Yes,8.0,8.0,8.0,Pay Per Meet (PPM),"$1k - $1,999",,sugar_daddy,10.0,15000.0,1500.0
Pennsylvania,Philadelphia,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,46-55,Married,Some College,More than 1 year,5-6,Yes,7.0,9.0,3.0,Weekly Allowance,$500-$599,,sugar_daddy,5.5,2200.0,400.0
Pennsylvania,Philadelphia,Black/African Descent,18-25,Single,High School Diploma,Black/African Descent,26-35,Divorced,Masters,1-3 months,3-4,Yes,8.0,8.0,5.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Pennsylvania,Philadelphia,White / Caucasian,18-25,Single,Less than High School,White / Caucasian,26-35,Single,Bachelor Degree,More than 1 year,5-6,Yes,10.0,9.0,10.0,Weekly Allowance,"$1k - $1,999",,sugar_daddy,5.5,6000.0,1090.909090909091
Pennsylvania,Philly,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,46-55,Divorced,Doctorate,More than 1 year,10+,Yes,9.0,8.0,6.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,10.0,4500.0,450.0
Pennsylvania,Williamsport,White / Caucasian,26-35,Divorced,High School Diploma,White / Caucasian,56-65,Divorced,Associate Degree,Less than a month,1-2,No,8.0,8.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
Pennsylvania,philadelphia,White / Caucasian,26-35,Single,Bachelor Degree,White / Caucasian,56-65,Single,Masters,1-3 months,3-4,No,7.0,7.0,7.0,Pay Per Meet (PPM),$400-$499,,sugar_daddy,3.5,1575.0,450.0
Pennsylvania,Philadelphia,White / Caucasian,26-35,Single,Some College,White / Caucasian,66-75,Married,Masters,1-3 months,3-4,Yes,10.0,10.0,10.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
New Jersey,Raritan,Black/African Descent,26-35,Single,Some College,East Indian,46-55,Married,Bachelor Degree,1-3 months,1-2,No,3.0,3.0,3.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,1.5,525.0,350.0
New Jersey,Philadelphia,White / Caucasian,18-25,Single,High School Diploma,White / Caucasian,36-45,Married,Some College,4-6 months,5-6,Yes,8.0,8.0,8.0,Gifts and Experiences,,"$2k-$2,999",sugar_daddy,5.5,2500.0,454.54545454545456
New Jersey,Glen Rock,Black/African Descent,18-25,Single,Some College,White / Caucasian,46-55,Separated,Bachelor Degree,4-6 months,5-6,Yes,9.0,9.0,9.0,Monthly Allowance,,"$6k-$6,999",sugar_daddy,5.5,6500.0,1181.8181818181818
New York,Manhattan,White / Caucasian,18-25,Single,Bachelor Degree,Asian,36-45,Single,Bachelor Degree,7-9 months,7-8,Yes,9.0,7.0,8.0,Weekly Allowance,$3k or more,,sugar_daddy,7.5,14000.0,1866.6666666666667
New York,poughkeepsie,White / Caucasian,18-25,Single,Some College,White / Caucasian,56-65,Separated,Masters,7-9 months,3-4,No,8.0,10.0,8.0,Pay Per Meet (PPM),$300-$399,,sugar_daddy,3.5,1225.0,350.0
Pennsylvania,Philadelphia,White / Caucasian,36-45,Single,Bachelor Degree,White / Caucasian,36-45,Divorced,Some College,1-3 months,5-6,Yes,7.0,6.0,9.0,Pay Per Meet (PPM),$600-$699,,sugar_daddy,5.5,3575.0,650.0
Massachusetts,boston,Native American,36-45,Single,Bachelor Degree,Mixed,36-45,Single,Bachelor Degree,1-3 months,5-6,Yes,5.0,6.0,5.0,Weekly Allowance,$800-$899,,sugar_daddy,5.5,3400.0,618.1818181818181
New Jersey,Atlantic City,Latin / Hispanic,26-35,Single,Some College,Asian,26-35,Single,Bachelor Degree,10-12 months,1-2,No,8.0,10.0,7.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,1.5,1500.0,1000.0
Massachusetts,Boston,White / Caucasian,36-45,Single,Associate Degree,White / Caucasian,56-65,Separated,Bachelor Degree,More than 1 year,3-4,Yes,8.0,9.0,8.0,Monthly Allowance,,"$1k- $1,999",sugar_daddy,3.5,1500.0,428.57142857142856
Pennsylvania,Pittsburgh,Asian,18-25,Single,Bachelor Degree,Asian,26-35,Single,Masters,4-6 months,10+,Yes,7.0,8.0,7.0,Monthly Allowance,,"$7k-$7,999",sugar_daddy,10.0,7500.0,750.0
New York,New York,Latin / Hispanic,26-35,Divorced,Some College,White / Caucasian,56-65,Married,Masters,1-3 months,3-4,Yes,7.0,5.0,7.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
New York,New York,Latin / Hispanic,26-35,Single,Some College,Asian,56-65,Single,Doctorate,10-12 months,3-4,Yes,7.0,7.0,8.0,Pay Per Meet (PPM),$500-$599,,sugar_daddy,3.5,1925.0,550.0
